Live?,Status,Product,Type,SKU,Barcode,Volume (ml),Missing metafields,ABV %,Standard drinks,Country,Region,Producer,Style
NOT LIVE,DRAFT,Petaluma Yellow Label Chardonnay,Wine,SH-FINE-PETALUMA-YELLOW-LABEL-CHARDONNAY-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Petaluma Yellow Label Shiraz,Wine,SH-FINE-PETALUMA-YELLOW-LABEL-SHIRAZ-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Peyrassol Chateau Rose,Wine,SH-FINE-PEYRASSOL-CHATEAU-ROSE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Piazzo Barbaresco Arge DOCG 2021,Wine,SH-FINE-PIAZZO-BARBARESCO-ARGE-DOCG-2021-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Piazzo Barbaresco Pajore DOCG 2021,Wine,SH-FINE-PIAZZO-BARBARESCO-PAJORE-DOCG-2021-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Piazzo Barolo Valente DOCG 2020,Wine,SH-FINE-PIAZZO-BAROLO-VALENTE-DOCG-2020-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Piombaia DOCG Brunello di Montalcino,Wine,SH-FINE-PIOMBAIA-DOCG-BRUNELLO-DI-MONTALCINO-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Podere Casanova DOCG Chianti Classico,Wine,SH-FINE-PODERE-CASANOVA-DOCG-CHIANTI-CLASSICO-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Poggio Al Tesoro Solosole Vermentino Bolgheri DOC - Tuscany Italy,Wine,SH-FINE-POGGIO-AL-TESORO-SOLOSOLE-VERMENTINO-BOLGHERI-DOC-TUSCANY-ITALY-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Poggio Landi Brunello di Montalcino DOCG 2018,Wine,SH-FINE-POGGIO-LANDI-BRUNELLO-DI-MONTALCINO-DOCG-2018-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Poggio dei Salici Chianti Classico DOCG,Wine,SH-FINE-POGGIO-DEI-SALICI-CHIANTI-CLASSICO-DOCG-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Pol Roger Brut Non Vintage,Wine,SH-FINE-POL-ROGER-BRUT-NON-VINTAGE-750,3260923012000,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,R de Ruinart Brut,Wine,SH-FINE-R-DE-RUINART-BRUT-750,3185370283905,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Roland Tissier Sancerre,Wine,SH-FINE-ROLAND-TISSIER-SANCERRE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Ruinart Blanc de Blanc SS,Wine,SH-FINE-RUINART-BLANC-DE-BLANC-SS-750,3185370712009,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Ruinart Rose Second Skin,Wine,SH-FINE-RUINART-ROSE-SECOND-SKIN-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Sailor Jerry Spiced Rum 700ml,Rum,SH-RUM-SAILOR-JERRY-700,5010327405223,700,country; region,,,,,
NOT LIVE,DRAFT,San Polo Brunello di Montalcino DOCG Sangiovese Tuscany Italy 2017,Wine,SH-FINE-SAN-POLO-BRUNELLO-DI-MONTALCINO-DOCG-SANGIOVESE-TUSCANY-ITALY-2017-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,San Polo Brunello di Montalcino Riserva DOCG 2012 Sangiovese Tuscany Italy,Wine,SH-FINE-SAN-POLO-BRUNELLO-DI-MONTALCINO-RISERVA-DOCG-2012-SANGIOVESE-TUSCANY-ITA,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Seppeltsfield Para 21 Year Old Tawny,Wine,SH-FINE-SEPPELTSFIELD-PARA-21-YEAR-OLD-TAWNY-750,,750,abv; standard_drinks,,,,,
NOT LIVE,DRAFT,Seppeltsfield Para Rare Tawny NV 15 Year Old,Wine,SH-FINE-SEPPELTSFIELD-PARA-RARE-TAWNY-NV-15-YEAR-OLD-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Shaw + Smith M3 Chardonnay,Wine,SH-FINE-SHAW-SMITH-M3-CHARDONNAY-750,9316770010127,750,abv; standard_drinks,,,,,
NOT LIVE,DRAFT,Shaw + Smith Sauvignon Blanc,Wine,SH-FINE-SHAW-SMITH-SAUVIGNON-BLANC-750,9316770611027,750,abv; standard_drinks,,,,,
NOT LIVE,DRAFT,Smirnoff Red No. 21 Vodka 1L,Vodka,SH-VOD-SMIRNOFF-RED-1000,9310495084081,1000,region,,,,,
NOT LIVE,DRAFT,Smirnoff Red No. 21 Vodka 700ml,Vodka,SH-VOD-SMIRNOFF-RED-700,9310495084067,700,region,,,,,
NOT LIVE,DRAFT,Squealing Pig Marlborough Sauvignon Blanc 750ml,White Wine,SH-WHT-SQUEALING-PIG-SAUV-BLANC-750,9415305127092,750,country,,,,,
NOT LIVE,DRAFT,Taittinger NV Brut,Wine,SH-FINE-TAITTINGER-NV-BRUT-750,3016570001030,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Tar & Roses Local Hero Barolo,Wine,SH-FINE-TAR-ROSES-LOCAL-HERO-BAROLO-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Tenuta Meraviglia Rosso Bolgheri DOC 2020,Wine,SH-FINE-TENUTA-MERAVIGLIA-ROSSO-BOLGHERI-DOC-2020-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Tenuta Meraviglia Rosso Bolgheri Superiore 2018,Wine,SH-FINE-TENUTA-MERAVIGLIA-ROSSO-BOLGHERI-SUPERIORE-2018-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,The Kraken Black Spiced Rum 700ml,Rum,SH-RUM-KRAKEN-BLACK-700,0811538013055,700,country; region,,,,,
NOT LIVE,DRAFT,Torbreck Struie,Wine,SH-FINE-TORBRECK-STRUIE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Turkey Flat Rosé,Wine,SH-FINE-TURKEY-FLAT-ROSE-750,9329967000153,750,abv; standard_drinks,,,,,
NOT LIVE,DRAFT,Vasse Felix Cabernet Sauvignon,Wine,SH-FINE-VASSE-FELIX-CABERNET-SAUVIGNON-750,9315032001170,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Veuve Clicquot Rose Reserve,Wine,SH-FINE-VEUVE-CLICQUOT-ROSE-RESERVE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Vignoble Dauny AOC Sancerre Blanc Les Caillottes 2025,Wine,SH-FINE-VIGNOBLE-DAUNY-AOC-SANCERRE-BLANC-LES-CAILLOTTES-2025-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Vignoble Dauny Sancerre Rouge Pynoz 2024,Wine,SH-FINE-VIGNOBLE-DAUNY-SANCERRE-ROUGE-PYNOZ-2024-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Villebois Sancerre Blanc Marne,Wine,SH-FINE-VILLEBOIS-SANCERRE-BLANC-MARNE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Villebois Sancerre Rouge,Wine,SH-FINE-VILLEBOIS-SANCERRE-ROUGE-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Wendouree Cabernet Sauvignon,Wine,SH-FINE-WENDOUREE-CABERNET-SAUVIGNON-750,,750,abv; standard_drinks,,,,,
NOT LIVE,DRAFT,Wynns Riddoch Cabernet Sauvignon,Wine,SH-FINE-WYNNS-RIDDOCH-CABERNET-SAUVIGNON-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Xanadu Reserve Cabernet Sauvignon,Wine,SH-FINE-XANADU-RESERVE-CABERNET-SAUVIGNON-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Xanadu Reserve Chardonnay,Wine,SH-FINE-XANADU-RESERVE-CHARDONNAY-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Xanadu Stevens Road Cabernet Sauvignon,Wine,SH-FINE-XANADU-STEVENS-ROAD-CABERNET-SAUVIGNON-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Xanadu Stevens Road Chardonnay,Wine,SH-FINE-XANADU-STEVENS-ROAD-CHARDONNAY-750,,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Yalumba Signature Cabernet Shiraz,Wine,SH-FINE-YALUMBA-SIGNATURE-CABERNET-SHIRAZ-750,9311789000855,750,abv; standard_drinks; country; producer; style; region,,,,,
NOT LIVE,DRAFT,Yellowglen Pink 65 Sparkling Rose 750ml,Sparkling Wine,SH-SPK-YELLOWGLEN-PINK-65-750,9300770002749,750,region,,,,,
NOT LIVE,DRAFT,Yellowglen Pink Sparkling Rose 750ml,Sparkling Wine,SH-SPK-YELLOWGLEN-PINK-750,9300770050726,750,region,,,,,
NOT LIVE,DRAFT,Yellowglen Red Sparkling 750ml,Sparkling Wine,SH-SPK-YELLOWGLEN-RED-750,9300770050153,750,region,,,,,
